track_id,track_name,artists,album,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,playlist
5se0sLcaUymYKRUm0lCBgt,Tere Jaisa,"Vaibhav Bundhoo, Kamakshi Khanna, ",Kota Factory: Season 2 (Music from the Netflix Series),,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
5BCabfUWlB5VsuLktZvW2C,Shehron Ke Raaz,"Prateek Kuhad, ",Shehron Ke Raaz,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
0eei3Q3RLKtA9HkvYCQC7t,Khone Do,"Prateek Kuhad, ",Shehron Ke Raaz,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
22zxMgdK4kbrMtBjkjHn3o,Tere Hi Hum,"Prateek Kuhad, ",Shehron Ke Raaz,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
117gRrOjnRkMCgWxNtDNSv,Kasoor - Acoustic,"Prateek Kuhad, ",Shehron Ke Raaz,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
3FTRSa9mWB3kKx2jkhUAN3,Tum Jab Paas,"Prateek Kuhad, ",Tum Jab Paas - Single,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
6SgKgoIUaD3UskSh2eNcga,,", ",,0.491,0.616,0.0918,0.368,0.00329,0.102,0.338,99.972,6.0,0.0,Bollywood / North Side 👳🏻‍♂️
0zuqABAUKs8WLVq8vCmfst,,", ",,0.456,0.668,0.0373,0.604,0.000145,0.141,0.263,144.062,9.0,0.0,Bollywood / North Side 👳🏻‍♂️
3SHopOL3KEJ8PFl3vJdfmF,Naina,"Sona Mohapatra, Armaan Malik, ",Khoobsurat,0.495,0.556,0.041,0.638,0.0,0.123,0.366,159.996,3.0,1.0,Bollywood / North Side 👳🏻‍♂️
7FsbfCdgaITFyfA51iur79,"Chaandaniya (From ""2 States"")","Mohan Kannan, Yashita Sharma, ",Pen Down With Amitabh Bhattacharya,0.567,0.546,0.0405,0.301,1.69e-06,0.129,0.401,113.806,4.0,1.0,Bollywood / North Side 👳🏻‍♂️
3f26GAn3yOXfoclLyN8AdD,Offo,"Aditi Singh Sharma, Amitabh Bhattacharya, ",2 States,0.799,0.609,0.0448,0.0158,0.0,0.0642,0.758,130.031,3.0,1.0,Bollywood / North Side 👳🏻‍♂️
3V3QbgrOZKtFv5MXzAAdZr,Locha-E-Ulfat,"Benny Dayal, ",2 States,0.705,0.74,0.0505,0.0365,0.0,0.487,0.928,106.953,0.0,1.0,Bollywood / North Side 👳🏻‍♂️
3uL1IBFhg52VcQqOwAG01E,Mast Magan,"Arijit Singh, Chinmayi, ",2 States,0.659,0.774,0.0372,0.606,0.000333,0.185,0.883,82.995,7.0,1.0,Bollywood / North Side 👳🏻‍♂️
0ON0JdGgRTVcCInt8j6eod,Iski Uski,"Akriti Kakar, Shahid Mallya, ",2 States,0.761,0.945,0.0414,0.169,0.000148,0.0692,0.965,135.011,0.0,1.0,Bollywood / North Side 👳🏻‍♂️
6iFm1CcTrJe7SbZqXMXuDk,Meethi Boliyaan,"Amit Trivedi, Mili Nair, ",Kai Po Che (Original Motion Picture Soundtrack),,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
0WdbnNKO0Jt4BZACSDQh44,"Ghungroo (From ""War"")","Vishal-Shekhar, Arijit Singh, Shilpa Rao, Kumaar, ","Ghungroo (From ""War"")",0.695,0.727,0.0323,0.0744,0.000175,0.533,0.864,118.034,6.0,0.0,Bollywood / North Side 👳🏻‍♂️
7JuOr6DF911fVvQIeMzGYF,Mann Bharrya,"B Praak, ",Mann Bharrya,0.393,0.576,0.0316,0.724,0.0,0.0678,0.243,123.002,2.0,1.0,Bollywood / North Side 👳🏻‍♂️
2eM98eqvy6Dp0FjmsTnvqk,kaise kahu?,"Abhijay Sharma, ",Sanwarey,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
5w0Xpt2YHT2Y3z3e4UUJP7,Kaise Hua,"Vishal Mishra, ",Kabir Singh,0.37,0.467,0.0411,0.442,0.0,0.109,0.162,137.796,2.0,1.0,Bollywood / North Side 👳🏻‍♂️
7fyiYhn7STpHvT5g0lbncC,Ik Vaari Aa,"Pritam, Arijit Singh, ",Raabta,0.512,0.752,0.0534,0.305,0.0,0.708,0.428,127.965,4.0,0.0,Bollywood / North Side 👳🏻‍♂️
2nF4CJQfTfwft6TYVYLKiI,kya karoon?,"Zaeden, ",kya karoon?,0.723,0.561,0.035,0.642,7.11e-06,0.228,0.616,145.02,5.0,0.0,Bollywood / North Side 👳🏻‍♂️
5G7pZ8G8NFvS1MQ9H4L7dC,Pal,"Javed-Mohsin, Arijit Singh, Shreya Ghoshal, Kunaal Vermaa, Prashant Ingole, ",Pal,0.51,0.502,0.0325,0.71,0.0,0.0708,0.321,133.885,7.0,0.0,Bollywood / North Side 👳🏻‍♂️
4km0RUkMMFdx8iDuq36o2w,Janam Janam,"Pritam, Arijit Singh, Antara Mitra, ",Dilwale (Original Motion Picture Soundtrack),0.301,0.581,0.0422,0.602,0.0,0.0757,0.235,132.051,11.0,0.0,Bollywood / North Side 👳🏻‍♂️
1ai3itvPFcWilE9NX0JTCf,Mera Mann Kehne Laga,"Falak Shabbir, ",Latest Songs Of Ayushmann Khurrana,0.46,0.444,0.123,0.714,2.65e-05,0.0881,0.7,74.977,7.0,1.0,Bollywood / North Side 👳🏻‍♂️
55LK166LWHOpXOroZ5g82J,,", ",,0.41,0.455,0.0316,0.731,0.0,0.185,0.361,90.993,4.0,1.0,Bollywood / North Side 👳🏻‍♂️
6nZiYSBwPQ7fYnVWkkkj4g,,", ",,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
0LRcXYhaWLqbs1wvSV0o9u,,", ",,0.581,0.424,0.0269,0.723,0.0,0.101,0.352,98.936,8.0,1.0,Bollywood / North Side 👳🏻‍♂️
08kTa3SL9sV6Iy8KLKtGql,Kasoor,"Prateek Kuhad, ",Kasoor,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
0pw3p4gf5homOkvOGOJulF,Tune Jo Na Kaha,"Pritam, Mohit Chauhan, Sandeep Shrivastava, Pankaj Awasthi, ",New York,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
7u5B4ptccyg8T7NPfByhE7,Tere Naina,"Shankar Mahadevan, Shreya Ghoshal, ",Chandni Chowk To China,0.758,0.377,0.0511,0.544,7.65e-05,0.0904,0.624,139.932,6.0,0.0,Bollywood / North Side 👳🏻‍♂️
5Q58RkKyUafm15Syxg79DW,Sham,"Amit Trivedi, Nikhil D'Souza, Neuman Pinto, ",Aisha (Original Motion Picture Soundtrack),,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
1sbW5E7w8tnqpYk0Frx8QG,Maahi Ve,"A.R. Rahman, ",Highway,0.604,0.72,0.0603,0.571,1.18e-05,0.12,0.528,130.995,5.0,1.0,Bollywood / North Side 👳🏻‍♂️
30UWFQsrAfkzcsRWaiNLtU,Yahin Hoon Main,"Rochak Kohli, Ayushmann Khurrana, ",Yahin Hoon Main,0.633,0.558,0.0275,0.0839,1.1e-06,0.0982,0.501,110.012,3.0,1.0,Bollywood / North Side 👳🏻‍♂️
3IOgP2PSCTdoAID7VmMGEh,Ek Ladki Ko Dekha Toh Aisa Laga - Title Track,"Darshan Raval, Rochak Kohli, R. D. Burman, ",Ek Ladki Ko Dekha Toh Aisa Laga,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
5b9x5sRIzAgXQw0dhGORO1,Tu Hi Hai,"Amit Trivedi, Arijit Singh, ",Dear Zindagi (Original Motion Picture Soundtrack),,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
14eotumM24MhIgzidgN3Jx,Khaabon Ke Parinday,"Alyssa Mendonsa, Mohit Chauhan, ",Zindagi Na Milegi Dobara,0.517,0.565,0.0441,0.721,0.00689,0.0997,0.69,169.952,9.0,1.0,Bollywood / North Side 👳🏻‍♂️
678JJ0TF3KFkzw6bIFKcew,"Haareya (From ""Meri Pyaari Bindu "")","Sachin-Jigar, Arijit Singh, Priya Saraiya, ",YRF Top 10 - Midnight Hour,0.675,0.392,0.037,0.773,0.0,0.109,0.533,123.923,4.0,0.0,Bollywood / North Side 👳🏻‍♂️
1xtkLqZcGPQZP9549WlmfH,Mishri,"Anuv Jain, ",Mishri,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
3khiYRqf3tjb6PSGBhkfl4,Maine Royaan (Lofi Remix),"Tanveer Evan, Ahmed Shakib, ",Maine Royaan (Lofi Remix),0.35,0.468,0.0385,0.445,0.034,0.0799,0.0467,71.312,6.0,0.0,Bollywood / North Side 👳🏻‍♂️
6sfVSlvCl5evgokuWNrHbE,"Pani Da Rang Male (From ""Vicky Donor"")","Ayushmann Khurrana, ",Vicky Donor,0.679,0.622,0.0328,0.272,6.52e-05,0.106,0.483,98.028,4.0,0.0,Bollywood / North Side 👳🏻‍♂️
0mWtcNIAL9jITVHl3F2SQF,Suraj Hua Maddham,"Sandesh Shandilya, Sonu Nigam, Alka Yagnik, ",Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),0.633,0.691,0.0557,0.329,0.000211,0.134,0.57,80.002,5.0,1.0,Bollywood / North Side 👳🏻‍♂️
0iXLwnLmLwn9y54JtBTNxY,Main Agar Kahoon,"Sonu Nigam, Shreya Ghoshal, ",Om Shanti Om,0.533,0.436,0.0276,0.234,3.17e-06,0.46,0.371,146.868,5.0,0.0,Bollywood / North Side 👳🏻‍♂️
6p2o4ep90wpkh0qzUmyFuO,Intezaar,"Arijit Singh, Mithoon, Asees Kaur, ",Intezaar,0.46,0.466,0.0463,0.642,0.0,0.067,0.144,118.884,2.0,1.0,Bollywood / North Side 👳🏻‍♂️
2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")","Akhil, Dhvani Bhanushali, Kunaal Vermaa, ","Duniyaa (From ""Luka Chuppi"")",0.435,0.658,0.0368,0.699,0.0,0.125,0.524,77.17,7.0,0.0,Bollywood / North Side 👳🏻‍♂️
3T0oPETOdddxJ2xTt2qJe4,Aaya Na Tu,"Arjun Kanungo, Momina Mustehsan, ",Aaya Na Tu,0.665,0.539,0.0474,0.825,5.85e-06,0.121,0.368,110.101,11.0,0.0,Bollywood / North Side 👳🏻‍♂️
3BpaZLc6j9cBUsvnh5kinR,Safar,"Pritam, Arijit Singh, ",Jab Harry Met Sejal (Original Motion Picture Soundtrack),0.307,0.604,0.0397,0.593,3.79e-06,0.0789,0.452,85.641,7.0,1.0,Bollywood / North Side 👳🏻‍♂️
1FRcg84SSGxJTsIR16z4AU,"Kya Karoon? (From ""Wake Up Sid "")","Shankar-Ehsaan-Loy, Clinton Cerejo, Dominique Cerejo, Loy Mendonsa, ",Best of SEL,0.594,0.548,0.0267,0.611,0.00146,0.117,0.374,98.014,9.0,0.0,Bollywood / North Side 👳🏻‍♂️
5RZbS87YI2wd87SWuO0YAX,Rehna Tu,"A.R. Rahman, ",Delhi-6,0.643,0.458,0.0594,0.327,0.00394,0.0966,0.73,82.041,11.0,0.0,Bollywood / North Side 👳🏻‍♂️
6Y1cH3RzDCMWGQtOS0HmP8,,", ",,0.543,0.44,0.0597,0.795,0.0,0.224,0.726,125.53,7.0,1.0,Bollywood / North Side 👳🏻‍♂️
5EYZZvmNAH5VZCwuzYJqoA,Chand Sifarish,"Jatin-Lalit, Shaan, Kailash Kher, Prasoon Joshi, ",Fanaa,0.829,0.665,0.0868,0.242,1.75e-05,0.123,0.861,122.043,2.0,1.0,Bollywood / North Side 👳🏻‍♂️
2iNqdCchlUZEgjJbQyZf8T,Teri Deewani,"Kailash Kher, Paresh Kamath, Naresh Kamath, ",Kailasa,0.447,0.6,0.0332,0.324,0.0,0.0962,0.434,80.044,4.0,0.0,Bollywood / North Side 👳🏻‍♂️
41QZCU6T0iot2umBYIlJLn,Ekla Cholo Re,"Paroma Dasgupta, ",Ekla Cholo Re,0.579,0.233,0.0321,0.927,0.00202,0.097,0.266,104.922,10.0,1.0,Bollywood / North Side 👳🏻‍♂️
0hVXFWS00liq3W2YAQUma4,Aas Paas Khuda (Unplugged),"Rahat Fateh Ali Khan, Shruti Pathak, ",Anjaana Anjaani,0.453,0.305,0.0293,0.881,0.0,0.133,0.543,79.0,5.0,1.0,Bollywood / North Side 👳🏻‍♂️
1yvKC0IMXJ252R8hCuFm4f,Ekla Cholo Re,"Amitabh Bachchan, ",Kahaani,0.631,0.468,0.0386,0.835,3.69e-06,0.202,0.471,131.968,6.0,1.0,Bollywood / North Side 👳🏻‍♂️
3FHl1QYu76zguwjqhqcglX,"Kar Har Maidaan Fateh (From ""Sanju"")","Sukhwinder Singh, Shreya Ghoshal, Vikram Montrose, ","Kar Har Maidaan Fateh (From ""Sanju"")",0.557,0.821,0.0573,0.0189,0.0,0.0863,0.184,170.022,1.0,0.0,Bollywood / North Side 👳🏻‍♂️
723xQva0yBF7M6K3nDAG8R,Sooraj Ki Baahon Mein,"Dominique Cerejo, Clinton Cerejo, Loy Mendonsa, ",Zindagi Na Milegi Dobara,0.855,0.553,0.0331,0.19,5.19e-06,0.0942,0.874,124.922,11.0,1.0,Bollywood / North Side 👳🏻‍♂️
7L5f7f89fGs2LaFHGwFoCj,Aal Izz Well,"Sonu Nigam, Swanand Kirkire, Shaan, ",3 Idiots,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
46elU7IBKWf55D5sjHGqO7,Dil Dhadakne Do,"Joi Barua, Suraj Jagan, ",Zindagi Na Milegi Dobara,0.778,0.599,0.032,0.0705,0.0,0.59,0.949,116.951,2.0,1.0,Bollywood / North Side 👳🏻‍♂️
3fBi5KGDNeYomxbttVOUQT,Toh Zinda Ho Tum,"Farhan Akhtar, ",Zindagi Na Milegi Dobara,0.345,0.624,0.0399,0.578,0.00168,0.101,0.514,81.456,4.0,0.0,Bollywood / North Side 👳🏻‍♂️
47U38LbRLzE76b6QOPZYtu,"Chhoti Si Aasha - Version, 1","A.R. Rahman, Minmini, ",Roja (Original Motion Picture Soundtrack),0.639,0.245,0.0479,0.128,4.69e-06,0.1,0.524,172.05,2.0,1.0,Bollywood / North Side 👳🏻‍♂️
6k3XXCE1ZzwevQlxf8dNaw,Love You Zindagi,"Amit Trivedi, Jasleen Royal, ",Dear Zindagi (Original Motion Picture Soundtrack),0.688,0.701,0.0298,0.06,0.0301,0.271,0.385,110.019,3.0,1.0,Bollywood / North Side 👳🏻‍♂️
0v7rJIwQ2xeB1W19eU5IQS,Main Hoon Na,"Sonu Nigam, Shreya Ghoshal, ",Main Hoon Na,0.48,0.681,0.163,0.284,0.0,0.125,0.74,88.003,5.0,1.0,Bollywood / North Side 👳🏻‍♂️
4gqWGblcE5Y1mvOOQfbuQI,Kar Ja Re Ya Mar Ja Re,"Sachin-Jigar, Suraj Jagan, ",ABCD - Any Body Can Dance (Original Motion Picture Soundtrack),0.478,0.767,0.136,0.0158,1.96e-05,0.352,0.227,104.977,6.0,1.0,Bollywood / North Side 👳🏻‍♂️
674C3yLojdNtQcSH3nt4rY,Pinjra Tod Ke,"Sunidhi Chauhan, ",Simran,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
1kcV2LJxt5v0s2cEGtEJ5i,Phir Se Ud Chala,"Mohit Chauhan, ",Rockstar,0.647,0.656,0.0354,0.657,0.000163,0.343,0.453,119.965,11.0,1.0,Bollywood / North Side 👳🏻‍♂️
251PNRmJU9KcUnFQAB5t6I,Kal Ho Naa Ho,"Shankar-Ehsaan-Loy, Sonu Nigam, ",Kal Ho Naa Ho (Original Motion Picture Soundtrack),0.532,0.529,0.0352,0.334,0.000144,0.078,0.295,81.989,0.0,1.0,Bollywood / North Side 👳🏻‍♂️
0zOiF5Cs58PST28uE7gsGf,Jame Raho,"Vishal Dadlani, ",Taare Zameen Par,0.841,0.536,0.0377,0.00926,0.0,0.0665,0.659,125.038,7.0,1.0,Bollywood / North Side 👳🏻‍♂️
1FmZHc5UXiQRb0eqjkHLP5,Bande Hain Hum Uske,"Julius Packiam-Joshilay, Shivam Mahadevan, Anish Sharma, Kausar Munir, Vijay Krishna Acharya, ",Dhoom:3,0.577,0.419,0.0369,0.817,0.000127,0.0658,0.149,125.984,2.0,0.0,Bollywood / North Side 👳🏻‍♂️
2QY6SJXVnBFaqxOZhC1Fuu,Kamli,"Pritam, Sunidhi Chauhan, Amitabh Bhattacharya, ",Dhoom:3,0.619,0.925,0.103,0.162,0.0,0.255,0.738,175.117,7.0,0.0,Bollywood / North Side 👳🏻‍♂️
7AMaaPpsfaBfmb31E7kYUG,Duhaai,"Sachin-Jigar, Madhav Krishna, ",ABCD - Any Body Can Dance (Original Motion Picture Soundtrack),0.366,0.506,0.0377,0.188,0.0,0.0681,0.16,62.055,9.0,0.0,Bollywood / North Side 👳🏻‍♂️
2ota18jyZVMGvwQ0IV8qz7,Bezubaan,"Sachin-Jigar, Mohit Chauhan, Priya Saraiya, Deane Sequeira, Tanvi Shah, ",ABCD - Any Body Can Dance (Original Motion Picture Soundtrack),,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
0msUPIvKP3q9itQBMT4mYd,Sitaron Ka Saaya,"Nikhil Swaroop, ",Sitaron Ka Saaya - Single,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
0iEdt7cayQ2XbicDeWFztj,Khwaab,"Anumita Nadesan, ",Khwaab,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
43v6jSFtXgLb79zxaO1gam,Thaat,"Skandh, Raajmusic, ",The Deepak Project,0.914,0.416,0.451,0.37,0.0,0.113,0.701,94.981,4.0,0.0,Bollywood / North Side 👳🏻‍♂️
29m79w9xPMH4YCD6r8JSmV,Excuses,"AP Dhillon, Gurinder Gill, Intense, ",Excuses,0.837,0.717,0.0822,0.0842,0.0,0.149,0.494,94.984,5.0,0.0,Bollywood / North Side 👳🏻‍♂️
5Y5c5bJK0O7KJDDAYKkppH,Lag Ja Gale Se Phir,"Lata Mangeshkar, ",Woh Kaun Thi,0.312,0.452,0.0391,0.796,0.000874,0.286,0.391,132.485,8.0,1.0,Bollywood / North Side 👳🏻‍♂️
1V8YSK06atXgnG0iNxeCVv,Johar Cypher,"Raajmusic, Gravity, Rapture, Rapper Blaze, Abhishek Roy, Dzire, shinigxmi, ARUN YDV, Mr. Tribe, Fuzoren Beats, ",Johar Cypher,0.68,0.671,0.207,0.207,4.5e-06,0.218,0.503,90.02,6.0,1.0,Bollywood / North Side 👳🏻‍♂️
71xY3ekeycUOMINCKxaELu,Drive,"Rofflala, Abhishek Roy, Bhadrankar, ",Drive,0.597,0.69,0.0525,0.0973,0.0,0.341,0.307,82.943,1.0,1.0,Bollywood / North Side 👳🏻‍♂️
2fKpm9Hb3RXEHbCuuJCcQG,Naseeb,"Abhishek Roy, ",Naseeb,0.661,0.584,0.199,0.375,0.0,0.107,0.404,81.012,7.0,1.0,Bollywood / North Side 👳🏻‍♂️
4SjTVl1wZgszMLsIh4vbac,The Genesis Cypher,"Abhishek Roy, Gud Kid, Mauryans, Raajmusic, Rofflala, ShazyLei, Vanither, ",The Genesis Cypher,0.573,0.743,0.382,0.461,0.0,0.111,0.58,168.022,1.0,1.0,Bollywood / North Side 👳🏻‍♂️
0iONEhcCoDAZLDnCschrUX,Hood Waali Baatcheet,"Abhishek Roy, The Rapping Machine, ",Hood Waali Baatcheet,0.735,0.849,0.339,0.387,0.0,0.107,0.446,176.085,2.0,1.0,Bollywood / North Side 👳🏻‍♂️
36AL9WO8rctJOXJxoWdXBC,Way Too Far,"JTN, Abhishek Roy, Madhurima, ",Way Too Far,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
4FaMfhQeChHyQLxTLoAI3f,Warm Up,"Abhishek Roy, Raajmusic, ",Warm Up,0.818,0.644,0.182,0.124,0.0,0.331,0.343,101.018,10.0,0.0,Bollywood / North Side 👳🏻‍♂️
42gCZaZzdOAulIRZj3VY0l,Sawaal,"This Is Cosmos, Abhishek Roy, ",Sawaal,0.773,0.675,0.322,0.345,0.0,0.0871,0.115,144.996,4.0,0.0,Bollywood / North Side 👳🏻‍♂️
1aRrvMPyUsTr7Heuy4PWYr,100 Bars,"Abhishek Roy, ",100 Bars,0.739,0.663,0.324,0.044,0.0,0.0435,0.241,80.022,1.0,1.0,Bollywood / North Side 👳🏻‍♂️
2yjJsfgodykCBLRGskqb5m,Udhero Na feat. Anoushka Shankar,"Arooj Aftab, Anoushka Shankar, ",Udhero Na,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
1CapGmE3jqZpEATdujksnX,Heer,"A.R. Rahman, Harshdeep Kaur, Gulzar, ",Jab Tak Hai Jaan,0.33,0.572,0.0548,0.242,1.8e-06,0.155,0.369,78.267,4.0,0.0,Bollywood / North Side 👳🏻‍♂️
3h44S4bynHkbKVP2mogqdX,Nazar Laaye - Reprise,"A.R. Rahman, Rashid Ali, Neeti Mohan, ",Raanjhanaa (Original Motion Picture Soundtrack),,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
1h5bMRo0WZ6L6E2a9ndiQ1,Gehraiyaan,"Aryan Katoch, ",Gehraiyaan,0.361,0.23,0.0356,0.809,0.0,0.0986,0.333,179.398,7.0,1.0,Bollywood / North Side 👳🏻‍♂️
335kskxwq8xBigEXYBQ61e,Ae Dil Kisi Ki Yaad Mein,"Sara Haider, Ali Zafar, ",Coke Studio Season 8,0.276,0.688,0.0398,0.0939,0.0,0.152,0.196,140.864,5.0,1.0,Bollywood / North Side 👳🏻‍♂️
2Ujoc3zbvFlIntk2QvIz9m,Dum Ali Ali Dum,"Shafqat Amanat Ali, ",Tabeer,0.673,0.82,0.109,0.0542,0.00235,0.104,0.552,107.063,9.0,1.0,Bollywood / North Side 👳🏻‍♂️
6yKT3FSRXNM5GUjOZOY8qP,Koi Shor,"Shirley Setia, Ravi Singhal, ",Koi Shor,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
5aNuuvbZROtlGww4rTOnqH,Yaaram,"Vishal Bhardwaj, Sunidhi Chauhan, Clinton Cerejo, ",Ek Thi Daayan (Original Motion Picture Soundtrack),0.639,0.645,0.0397,0.452,0.000175,0.108,0.336,140.025,4.0,0.0,Bollywood / North Side 👳🏻‍♂️
1ZiReD9pPTttQWwSoYqdyH,Aankhon Se Batana,"Dikshant, ",Aankhon Se Batana,0.544,0.307,0.0334,0.791,0.0,0.11,0.335,177.808,10.0,1.0,Bollywood / North Side 👳🏻‍♂️
7p33u7IZ8j9NoQeI1v45oG,Obhabe Keno,"Anupam Roy, ",Belaseshe,0.578,0.307,0.032,0.871,2.72e-05,0.114,0.316,77.917,2.0,1.0,Bollywood / North Side 👳🏻‍♂️
2wDsZgFps34cgGMiYeeszB,Aise Kyun - Ghazal Version,"Rekha Bhardwaj, Anurag Saikia, Raj Shekhar, Mismatched, ",Mismatched: Season 2 (Music from the Netflix Series),,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
5iaKalECn9aYPfh9w07yOX,Kho Gaye,"Taaruk Raina, Mismatched, ",Mismatched: Season 2 (Music from the Netflix Series),,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
0mAswKg3RCbmXAV4KYTUxM,Aisay Kaisay,"Hasan Raheem, Abdullah Kasumbi, ",Aisay Kaisay,0.577,0.428,0.0302,0.467,2.61e-05,0.272,0.401,104.938,0.0,1.0,Bollywood / North Side 👳🏻‍♂️
7mSzDKajY2wUtstQSLdzMK,Rang Lageya,"Mohit Chauhan, Rochak Kohli, ",Rang Lageya,0.651,0.503,0.0261,0.504,0.0,0.469,0.58,108.014,4.0,1.0,Bollywood / North Side 👳🏻‍♂️
5WXezeBcPemshsXjMCyi9b,Yaaron,"Ankur Tewari, The Ghalat Family, ",Side B,0.691,0.675,0.033,0.217,0.0,0.114,0.634,102.031,6.0,0.0,Bollywood / North Side 👳🏻‍♂️
4t2sMBajRuSKudtieXPgPp,Ranjish Hi Sahi,"Ali Sethi, ",Coke Studio Season 10: Episode 1,0.654,0.424,0.0289,0.482,2.1e-05,0.139,0.297,130.03,11.0,1.0,Bollywood / North Side 👳🏻‍♂️
1rvA9rlMLrx8MXnNU64vs7,Tu Kahan,"Aditya Rikhari, ",Tu Kahan,0.584,0.32,0.0437,0.694,7.15e-06,0.0656,0.23,142.488,1.0,1.0,Bollywood / North Side 👳🏻‍♂️
0NsYZt7iTFoLMw3pZTQEDQ,Nindiya Re - Studio Version,"Kaavish, ",Nindiya Re (Studio Version),0.655,0.104,0.0319,0.891,0.0011,0.105,0.506,99.986,5.0,1.0,Bollywood / North Side 👳🏻‍♂️
78HEXs4YB5SE9JgTHOUdDw,Der Lagi Lekin,"Shankar Mahadevan, ",Zindagi Na Milegi Dobara,,,,,,,,,,,Bollywood / North Side 👳🏻‍♂️
0up9rhm9qt2LW7cnoDFCMk,Jiyein Kyun,"Pritam, Papon, ",Dum Maaro Dum,0.393,0.609,0.0415,0.0558,2.22e-06,0.107,0.347,71.377,4.0,1.0,Bollywood / North Side 👳🏻‍♂️
1Y5treJOPB7WnAMZnsA5u8,Junoon,"Mitraz, ",Junoon,0.606,0.597,0.0381,0.208,0.0,0.0831,0.2,107.994,4.0,0.0,Bollywood / North Side 👳🏻‍♂️
3mlMpmY8oZIBFc39D9zLbh,The Long And Winding Road - Remastered 2009,"The Beatles, ",Let It Be (Remastered),,,,,,,,,,,Anachronistic / Bangers 📜
44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love,"Elvis Presley, ",Blue Hawaii,,,,,,,,,,,Anachronistic / Bangers 📜
0aym2LBJBk9DAYuHHutrIl,Hey Jude - Remastered 2015,"The Beatles, ",1 (Remastered),0.386,0.607,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,10.0,1.0,Anachronistic / Bangers 📜
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,"The Beatles, ",Abbey Road (Remastered),0.557,0.54,0.0347,0.0339,0.00248,0.179,0.394,129.171,9.0,1.0,Anachronistic / Bangers 📜
1qCQTy0fTXerET4x8VHyr9,What A Wonderful World,"Louis Armstrong, ",What A Wonderful World,0.399,0.258,0.033,0.792,1.86e-06,0.128,0.192,108.174,5.0,1.0,Anachronistic / Bangers 📜
5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,"Oasis, ",(What's The Story) Morning Glory? [Remastered],0.378,0.896,0.0407,0.000452,0.0,0.194,0.469,174.302,2.0,1.0,Anachronistic / Bangers 📜
6Zd6gSMyyjSybIw4lK9Ecy,"Somewhere Out There - From ""An American Tail"" Soundtrack","Linda Ronstadt, James Ingram, ",An American Tail,0.32,0.221,0.0328,0.817,0.000137,0.0977,0.116,80.04,0.0,1.0,Anachronistic / Bangers 📜
23TL1H9YRub4jpMs552fak,Hocus Pocus,"Clark Beckham, ",Year One,,,,,,,,,,,Anachronistic / Bangers 📜
38zsOOcu31XbbYj9BIPUF1,Your Song,"Elton John, ",Elton John,0.554,0.315,0.0298,0.828,5.53e-06,0.101,0.325,128.157,3.0,1.0,Anachronistic / Bangers 📜
747fyAuUDG3feXRd6pILnx,Your Song,"Elton John, ",To Be Continued...,0.554,0.331,0.0299,0.781,3.26e-06,0.107,0.295,128.216,3.0,1.0,Anachronistic / Bangers 📜
5O3FBCAj4Y3rvPXrEmlinc,No Surprises - Remastered,"Radiohead, ",OK Computer OKNOTOK 1997 2017,0.274,0.449,0.0279,0.0392,0.0043,0.114,0.0797,76.154,5.0,1.0,Anachronistic / Bangers 📜
6b2oQwSGFkzsMtQruIWm2p,Creep,"Radiohead, ",Pablo Honey,0.515,0.43,0.0369,0.0102,0.000141,0.129,0.104,91.841,7.0,1.0,Anachronistic / Bangers 📜
